Row #,Year,Proj. Type,Organization Name,HMIS Org ID,Project Name,HMIS Proj ID,Geo Code,HMIS-Participating,Inventory Type,Target Pop.,Target Pop. A,Target Pop. B,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,Victim Service Provider,Additional Federal Funding?,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: CWT/TR,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: HOPWA-CV,Additional Federal Funding: PIH,Additional Federal Funding: HOME,Additional Federal Funding: HOME ARP,Additional Federal Funding: PIH-EHV,Additional Federal Funding: Other,Housing Type,McKinney- Vento,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Esg-CV,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: CocThRrh,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,McKinney- Vento: YHDP Renewals,Year-Round Beds,PIT Count,Total Beds,Utilization Rate,Last Update On
679182,2023,ES,People Assisting the Homeless (PATH),19,PATH - ES - Blueshield Respite Bed Emergency Shelter,751,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,5,7,0.71,4/25/23 18:24
679172,2023,ES,People Assisting the Homeless (PATH),19,PATH - ES - CoC HEAP EOT,527,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,4,16,0.25,4/25/23 18:24
679217,2023,ES,People Assisting the Homeless (PATH),19,PATH - ES - Community Care Coordination (C3 STH),1112,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,5,5,1,4/26/23 15:55
679202,2023,ES,People Assisting the Homeless (PATH),19,PATH - ES - CSO Hotel/Motel,881,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,22,25,0.88,4/25/23 18:25
679215,2023,ES,People Assisting the Homeless (PATH),19,PATH - ES - Emergency Shelter Recuperative Beds,1046,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,3,7,0.43,4/25/23 18:25
679201,2023,ES,People Assisting the Homeless (PATH),19,PATH - ES - San Diego River Kaiser Fund Hotel/Motel,880,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,1,16,0.06,4/25/23 18:25
679448,2023,PSH,People Assisting the Homeless (PATH),19,PATH - PSH - Health Homes PSH,789,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,12,7,12,0.58,4/26/23 21:56
679295,2023,PSH,People Assisting the Homeless (PATH),19,PATH - PSH - PATH Connections Housing (6405),251,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,73,67,73,0.92,4/26/23 21:56
679335,2023,PSH,People Assisting the Homeless (PATH),19,PATH - PSH - SBV3 (6462),324,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,21,35,0.6,4/25/23 18:25
698730,2023,RRH,People Assisting the Homeless (PATH),19,PATH - RRH - Community Care Coordination (C3 STH),1114,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,1,1,4/26/23 22:10
679445,2023,RRH,People Assisting the Homeless (PATH),19,PATH - RRH - ESG Rapid Re-Housing,781,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,4,4,1,4/25/23 18:25
679370,2023,RRH,People Assisting the Homeless (PATH),19,PATH - RRH - San Diego SSVF,542,63210,Yes,C,NA,,,,,,5,30,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,35,1,4/25/23 22:56
679443,2023,SH,People Assisting the Homeless (PATH),19,PATH - SH - VA: GPD Low Demand,778,63210,Yes,C,NA,,,,,,0,20,,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,16,20,0.8,4/25/23 23:01
679506,2023,TH,People Assisting the Homeless (PATH),19,PATH - TH - Community Care Coordination (C3 STH),1113,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,33,50,0.66,4/25/23 18:25
679255,2023,TH,People Assisting the Homeless (PATH),19,PATH - TH - Single Room Occ (SRO)(6406),100,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,13,16,0.81,4/25/23 18:25
679444,2023,TH,People Assisting the Homeless (PATH),19,PATH - TH - VA: GPD Bridge Housing,779,63210,Yes,C,NA,,,,,,0,20,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,17,20,0.85,4/25/23 18:25
679160,2023,ES,People Assisting the Homeless (PATH),19,SDHC - ES - PATH Connections Interim Housing ESG - PATH(6404),307,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,72,80,0.9,4/25/23 18:24
679372,2023,OPH,People Assisting the Homeless (PATH),19,SDHC - PHwS - Atmosphere - PATH,544,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,19,20,0.95,4/25/23 18:25
679458,2023,OPH,People Assisting the Homeless (PATH),19,SDHC - PHwS - Ivy Senior - PATH,826,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,40,45,0.89,4/25/23 18:25
679413,2023,OPH,People Assisting the Homeless (PATH),19,SDHC - PHwS - The Link - PATH,666,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,70,72,0.97,4/25/23 18:25
679459,2023,OPH,People Assisting the Homeless (PATH),19,SDHC - PHwS - Trinity Place - PATH,827,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,55,1,4/25/23 18:25
679377,2023,OPH,People Assisting the Homeless (PATH),19,SDHC - PHwS - Zephyr Veterans - PATH,549,63210,Yes,C,NA,,,,,,0,84,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,84,79,84,0.94,4/25/23 18:25
679449,2023,PSH,People Assisting the Homeless (PATH),19,SDHC - PSH - Valley Vista County - PATH,793,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,235,210,235,0.89,4/26/23 21:55
679322,2023,RRH,People Assisting the Homeless (PATH),19,SDHC - RRH - CoC - PATH (6603),312,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,25,25,25,1,4/25/23 22:54
679318,2023,RRH,People Assisting the Homeless (PATH),19,SDHC - RRH - ESG - PATH (6489+6487),310,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,6,6,6,1,4/25/23 18:25
679354,2023,RRH,People Assisting the Homeless (PATH),19,SDHC - RRH - PATH City HHAP,382,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,1,4/25/23 22:55
679171,2023,ES,Public Consulting Group (PCG),29,PCG - ES - HSP Hotel/Motel Vouchers,502,61116,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,828,828,828,1,4/26/23 15:30
679262,2023,RRH,Public Consulting Group (PCG),29,PCG - PH-RRH - CalWORKS HSP(6914),110,61116,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,873,873,873,1,4/25/23 22:27
679492,2023,RRH,San Diego City College (SDCC),153,SDCC - RRH - Welcome Home City,1014,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,8,8,1,4/25/23 22:58
679279,2023,RRH,San Diego Housing Commission (SDHC),50,SDHC - RRH - Moving Home (6777),202,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,103,103,103,1,4/28/23 17:04
679488,2023,PSH,San Diego HUD VASH,151,VA - PSH - HUD VASH,1011,63210,Yes,C,NA,,,,,,828,2191,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3019,1996,3019,0.66,4/26/23 18:05
679382,2023,OPH,San Diego LGBT Community Center,77,SDHC - PHwS - North Park Senior - Center,555,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,7,8,0.88,4/25/23 18:25
679358,2023,PSH,San Diego LGBT Community Center,77,SDHC - PSH - Merged Grant K - The Center (6001 + 6943),395,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,44,40,44,0.91,4/25/23 18:25
679306,2023,PSH,San Diego LGBT Community Center,77,SDHC - PSH - Sunburst Apartments Merged - The Center (6335),289,63210,Yes,C,HIV,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,22,21,22,0.95,4/25/23 18:25
679207,2023,ES,San Diego LGBT Community Center,77,The Center - ES - TAY CoC HHAP,913,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,2,4,0.5,4/25/23 18:25
679185,2023,ES,San Diego Rescue Mission (SDRM),143,SDRM - ES - Mission Academy,772,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,201,201,201,1,4/26/23 18:43
679187,2023,ES,San Diego Rescue Mission (SDRM),143,SDRM - ES - Navigation Center,774,62532,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,37,45,0.82,4/25/23 18:24
679183,2023,ES,San Diego Rescue Mission (SDRM),143,SDRM - ES - Nueva Vida Haven,771,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,120,60,120,0.5,4/26/23 18:21
679195,2023,ES,San Diego Youth Services (SDYS),18,SDHC - ES - SafeTAY ES Hotel/Motel Vouchers City HHAP - SDYS,832,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,0,2,0,4/26/23 23:07
679386,2023,OPH,San Diego Youth Services (SDYS),18,SDHC - PHwS - Quality Inn - SDYS,559,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,8,8,1,4/26/23 21:55
679155,2023,ES,San Diego Youth Services (SDYS),18,SDYS - ES - Storefront Night Shelter (7044 + 5888),171,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,5,8,0.62,4/25/23 18:24
679408,2023,RRH,San Diego Youth Services (SDYS),18,SDYS - Joint RRH - YHDP,598,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,37,37,37,1,4/28/23 17:28
679410,2023,TH,San Diego Youth Services (SDYS),18,SDYS - Joint TH - YHDP,599,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,35,23,35,0.66,4/28/23 17:28
679293,2023,TH,San Diego Youth Services (SDYS),18,SDYS - TH - Take Wing (5841),250,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,17,24,0.71,4/25/23 18:25
679253,2023,TH,San Diego Youth Services (SDYS),18,SDYS - TH - TAY Academy(6892),68,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,6,7,0.86,4/25/23 23:03
679464,2023,RRH,San Diego Youth Services (SDYS),18,YMCA - RRH - Housing Our Youth County HHAP - SDYS,861,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,4,4,1,4/25/23 18:25
679396,2023,PSH,San Ysidro Health Center (SYHC),107,SDHC - PSH - San Ysidro Senior Village - SYHC PACE,577,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,23,23,1,4/26/23 21:54
679477,2023,OPH,SDHC Emergency Housing Vouchers,148,SDHC - PH - Emergency Housing Vouchers,965,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,420,420,420,1,4/27/23 18:47
679222,2023,ES,Serving Seniors,3,HSSD - ES - Pacific Inn City HHAP - Serving Seniors,1158,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,21,32,0.66,4/25/23 18:25
679380,2023,OPH,Serving Seniors,3,SDHC - PHwS - New Palace - Seniors,553,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,25,25,1,4/25/23 18:25
679474,2023,OPH,Serving Seniors,3,SDHC - PHwS - Village North Senior Garden Apts - Seniors,945,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,44,1,4/26/23 21:53
679395,2023,OPH,Serving Seniors,3,SDHC - PHwS - West Park - Seniors,571,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,6,10,0.6,4/25/23 18:25
679239,2023,TH,Serving Seniors,3,SS - TH - Transitional Housing (4294),42,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,20,20,1,4/25/23 18:25
679157,2023,ES,South Bay Community Services (SBCS),65,SBCS - ES - ESG (Grant)(6108),243,60720,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,19,20,0.95,4/25/23 18:24
679398,2023,RRH,South Bay Community Services (SBCS),65,SBCS - Joint RRH - YHDP,579,60720,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,4,4,4,1,4/28/23 17:29
679397,2023,TH,South Bay Community Services (SBCS),65,SBCS - Joint TH - YHDP,578,62412,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,14,6,14,0.43,4/28/23 17:29
679452,2023,TH,South Bay Community Services (SBCS),65,SBCS - TH - RHY TLP,795,60720,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,6,6,1,4/25/23 18:25
679314,2023,PSH,South Bay Community Services (SBCS),65,SDHC - PSH - LP Merged - SBCS (6014),295,63210,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,64,26,64,0.41,4/25/23 18:25
679316,2023,RRH,South Bay Community Services (SBCS),65,SDHC - RRH - TAY - SBCS (6881),300,60720,Yes,C,NA,,,,,,0,0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,22,22,22,1,4/25/23 23:12
679361,2023,OPH,St. Paul's PACE,99,SDHC - PHwS - Celadon - PACE,418,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,44,1,4/26/23 21:52
679433,2023,OPH,St. Paul's PACE,99,SDHC - PHwS - Parker Kier - PACE,740,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,1,1,4/25/23 18:25
679385,2023,OPH,St. Paul's PACE,99,SDHC - PHwS - Quality Inn - PACE,558,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,29,34,0.85,4/26/23 21:52
679390,2023,OPH,St. Paul's PACE,99,SDHC - PHwS - Talmadge Gateway - PACE,564,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,51,53,0.96,4/26/23 21:52
679394,2023,OPH,St. Paul's PACE,99,SDHC - PHwS - West Park - PACE,570,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,13,11,13,0.85,4/26/23 21:51
679194,2023,ES,St. Vincent de Paul Village (SVdPV),6,SDHC - ES - Bishop Maher Interim Shelter - SVdPV,828,63210,Yes,C,NA,,,,,,0,0,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Site-based – single site,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,28,28,28,1,4/28/23 17:08
